trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1264,FALSE,"{'a': 0.001, 'e': 0.3029592654628667}",30,23,14.05967784,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,FALSE,"{'a': 0.001, 'e': 0.30200611063554444}",35,7,33.46603692,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 0}",1
1266,FALSE,"{'a': 0.001, 'e': 0.3010526538021365}",20,0,-20.02985496,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1267,FALSE,"{'a': 0.001, 'e': 0.3000988959161001}",20,5,-27.42187863,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1268,FALSE,"{'a': 0.001, 'e': 0.29914483793119256}",20,9,9.420456935,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1269,FALSE,"{'a': 0.001, 'e': 0.2981904808014722}",20,12,13.91742243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,FALSE,"{'a': 0.001, 'e': 0.29723582548129573}",20,14,10.12854362,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,FALSE,"{'a': 0.001, 'e': 0.29628087292531874}",20,6,16.26286243,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1272,FALSE,"{'a': 0.001, 'e': 0.2953256240884933}",20,10,16.93458473,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,FALSE,"{'a': 0.001, 'e': 0.29437007992606856}",20,9,6.899841835,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1274,FALSE,"{'a': 0.001, 'e': 0.29341424139358824}",25,14,-9.1972688,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1275,FALSE,"{'a': 0.001, 'e': 0.29245810944689116}",30,8,22.70588442,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1276,FALSE,"{'a': 0.001, 'e': 0.2915016850421088}",35,17,-49.94147365,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
1277,FALSE,"{'a': 0.001, 'e': 0.29054496913566596}",20,7,-20.13476949,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1278,FALSE,"{'a': 0.001, 'e': 0.28958796268427794}",25,4,-7.126104022,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
1279,FALSE,"{'a': 0.001, 'e': 0.2886306666449516}",20,10,18.16146104,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,FALSE,"{'a': 0.001, 'e': 0.2876730819749824}",20,12,7.268572816,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1281,FALSE,"{'a': 0.001, 'e': 0.2867152096319555}",25,5,10.55046321,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1282,FALSE,"{'a': 0.001, 'e': 0.2857570505737428}",30,21,1.913638465,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1283,FALSE,"{'a': 0.001, 'e': 0.28479860575850313}",20,11,14.22908674,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,FALSE,"{'a': 0.001, 'e': 0.28383987614468165}",30,22,7.950487244,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1285,FALSE,"{'a': 0.001, 'e': 0.2828808626910075}",20,3,12.04652016,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1286,FALSE,"{'a': 0.001, 'e': 0.2819215663564944}",20,0,-23.81716349,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1287,FALSE,"{'a': 0.001, 'e': 0.28096198810043826}",25,5,1.539031005,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1288,FALSE,"{'a': 0.001, 'e': 0.2800021288824176}",30,12,22.62450149,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1289,FALSE,"{'a': 0.001, 'e': 0.2790419896622912}",25,10,-72.50671422,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 2}",1
1290,FALSE,"{'a': 0.001, 'e': 0.2780815714001986}",20,14,7.378660459,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,FALSE,"{'a': 0.001, 'e': 0.2771208750565576}",20,16,5.404510792,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,FALSE,"{'a': 0.001, 'e': 0.2761599015920648}",30,9,1.018330886,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 0}",1
1293,FALSE,"{'a': 0.001, 'e': 0.2751986519676933}",20,14,11.28958413,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,FALSE,"{'a': 0.001, 'e': 0.27423712714469284}",20,7,-22.06981715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1295,FALSE,"{'a': 0.001, 'e': 0.273275328084588}",30,8,-16.64712609,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1296,FALSE,"{'a': 0.001, 'e': 0.272313255749178}",20,0,-11.22778733,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1297,FALSE,"{'a': 0.001, 'e': 0.2713509111005347}",25,14,0.883783543,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1298,FALSE,"{'a': 0.001, 'e': 0.27038829510100315}",20,8,3.887530035,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1299,FALSE,"{'a': 0.001, 'e': 0.26942540871319887}",35,18,9.70028418,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1300,FALSE,"{'a': 0.001, 'e': 0.26846225290000847}",25,10,5.279264727,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1301,FALSE,"{'a': 0.001, 'e': 0.26749882862458735}",25,16,-67.03249174,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
1302,FALSE,"{'a': 0.001, 'e': 0.2665351368503601}",25,7,-49.51840964,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
1303,FALSE,"{'a': 0.001, 'e': 0.265571178541018}",20,12,-36.23924617,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1304,FALSE,"{'a': 0.001, 'e': 0.26460695466051976}",30,21,-27.5014482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1305,FALSE,"{'a': 0.001, 'e': 0.2636424661730887}",25,9,-26.59044552,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1306,FALSE,"{'a': 0.001, 'e': 0.26267771404321355}",30,13,-16.98643426,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
1307,FALSE,"{'a': 0.001, 'e': 0.2617126992356461}",20,6,-0.517147203,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1308,FALSE,"{'a': 0.001, 'e': 0.26074742271540147}",20,13,15.86657859,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,FALSE,"{'a': 0.001, 'e': 0.25978188544775555}",30,16,-52.91297144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
1310,FALSE,"{'a': 0.001, 'e': 0.2588160883982461}",20,8,-2.2469081,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1311,FALSE,"{'a': 0.001, 'e': 0.2578500325326696}",25,16,10.72763642,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1312,FALSE,"{'a': 0.001, 'e': 0.2568837188170823}",20,14,10.13337684,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,FALSE,"{'a': 0.001, 'e': 0.2559171482177973}",20,13,14.25175964,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,FALSE,"{'a': 0.001, 'e': 0.2549503217013857}",20,11,16.82778008,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,FALSE,"{'a': 0.001, 'e': 0.2539832402346734}",25,19,11.70870643,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,FALSE,"{'a': 0.001, 'e': 0.25301590478474223}",25,11,-30.07517689,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1317,FALSE,"{'a': 0.001, 'e': 0.25204831631892716}",30,20,-33.54139567,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1318,FALSE,"{'a': 0.001, 'e': 0.25108047580481696}",25,13,7.969042596,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1319,FALSE,"{'a': 0.001, 'e': 0.2501123842102517}",35,20,33.39154298,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,FALSE,"{'a': 0.001, 'e': 0.24914404250332328}",30,13,-21.10045632,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1321,FALSE,"{'a': 0.001, 'e': 0.2481754516523729}",25,11,28.72482126,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,FALSE,"{'a': 0.001, 'e': 0.24720661262599175}",25,11,-29.64085627,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
1323,FALSE,"{'a': 0.001, 'e': 0.24623752639301838}",20,13,15.36855958,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,FALSE,"{'a': 0.001, 'e': 0.24526819392253935}",25,14,-29.45564584,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1325,FALSE,"{'a': 0.001, 'e': 0.24429861618388662}",30,2,2.616030129,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 1}",1
1326,FALSE,"{'a': 0.001, 'e': 0.24332879414663827}",20,13,11.85746589,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,FALSE,"{'a': 0.001, 'e': 0.24235872878061585}",20,13,-9.752127005,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1328,FALSE,"{'a': 0.001, 'e': 0.24138842105588507}",30,19,8.158591974,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1329,FALSE,"{'a': 0.001, 'e': 0.2404178719427531}",25,16,17.56148256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,FALSE,"{'a': 0.001, 'e': 0.23944708241176946}",30,15,-18.14980296,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
1331,FALSE,"{'a': 0.001, 'e': 0.23847605343372313}",20,10,7.88739473,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1332,FALSE,"{'a': 0.001, 'e': 0.23750478597964347}",30,20,17.64930591,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,FALSE,"{'a': 0.001, 'e': 0.2365332810207974}",25,16,12.86209795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,FALSE,"{'a': 0.001, 'e': 0.23556153952869024}",20,16,7.144952252,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,FALSE,"{'a': 0.001, 'e': 0.23458956247506296}",20,12,-8.754013093,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1336,FALSE,"{'a': 0.001, 'e': 0.233617350831893}",20,6,22.2242423,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,FALSE,"{'a': 0.001, 'e': 0.23264490557139142}",30,15,-25.75565223,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1338,FALSE,"{'a': 0.001, 'e': 0.2316722276660039}",20,12,16.91632368,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,FALSE,"{'a': 0.001, 'e': 0.2306993180884078}",30,13,-20.3368135,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1340,FALSE,"{'a': 0.001, 'e': 0.22972617781151303}",20,12,13.90863007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,FALSE,"{'a': 0.001, 'e': 0.22875280780845939}",30,13,-35.24924264,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
1342,FALSE,"{'a': 0.001, 'e': 0.22777920905261723}",20,16,6.799487447,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,FALSE,"{'a': 0.001, 'e': 0.22680538251758475}",20,10,8.22229816,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1344,FALSE,"{'a': 0.001, 'e': 0.2258313291771889}",25,17,15.87918638,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,FALSE,"{'a': 0.001, 'e': 0.22485705000548248}",20,12,11.47491561,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,FALSE,"{'a': 0.001, 'e': 0.22388254597674498}",25,17,15.27114231,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,FALSE,"{'a': 0.001, 'e': 0.22290781806547996}",25,20,9.482898187,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,FALSE,"{'a': 0.001, 'e': 0.22193286724641567}",20,11,18.20589941,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,FALSE,"{'a': 0.001, 'e': 0.22095769449450242}",25,11,12.69574267,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1350,FALSE,"{'a': 0.001, 'e': 0.2199823007849133}",20,13,15.63299586,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,FALSE,"{'a': 0.001, 'e': 0.2190066870930415}",25,18,9.700289446,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,FALSE,"{'a': 0.001, 'e': 0.21803085439450107}",30,20,17.00317932,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,FALSE,"{'a': 0.001, 'e': 0.2170548036651242}",20,7,15.21601598,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1354,FALSE,"{'a': 0.001, 'e': 0.21607853588096199}",20,15,-2.15695566,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1355,FALSE,"{'a': 0.001, 'e': 0.21510205201828167}",30,14,-12.31688197,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1356,FALSE,"{'a': 0.001, 'e': 0.21412535305356747}",20,4,-33.8877403,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
1357,FALSE,"{'a': 0.001, 'e': 0.21314843996351787}",35,9,37.20834102,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1358,FALSE,"{'a': 0.001, 'e': 0.21217131372504627}",25,16,-0.91441173,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1359,FALSE,"{'a': 0.001, 'e': 0.2111939753152784}",20,12,17.07270808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,FALSE,"{'a': 0.001, 'e': 0.21021642571155302}",20,12,6.006975922,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1361,FALSE,"{'a': 0.001, 'e': 0.20923866589141926}",35,21,23.28310746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,FALSE,"{'a': 0.001, 'e': 0.20826069683263726}",30,20,21.45277727,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,FALSE,"{'a': 0.001, 'e': 0.20728251951317556}",20,11,4.052287634,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1364,FALSE,"{'a': 0.001, 'e': 0.20630413491121183}",20,14,12.17903166,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,FALSE,"{'a': 0.001, 'e': 0.20532554400513015}",20,11,6.203385276,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1366,FALSE,"{'a': 0.001, 'e': 0.20434674777352183}",20,16,7.658924855,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,FALSE,"{'a': 0.001, 'e': 0.2033677471951825}",20,12,13.87380126,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,FALSE,"{'a': 0.001, 'e': 0.20238854324911318}",25,11,6.787211923,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1369,FALSE,"{'a': 0.001, 'e': 0.20140913691451723}",25,10,3.752489278,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1370,FALSE,"{'a': 0.001, 'e': 0.2004295291708014}",30,11,-33.97830245,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
1371,FALSE,"{'a': 0.001, 'e': 0.19944972099757285}",25,7,30.77633924,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,FALSE,"{'a': 0.001, 'e': 0.19846971337464017}",35,20,4.567599848,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1373,FALSE,"{'a': 0.001, 'e': 0.19748950728201042}",25,16,4.987281707,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1374,FALSE,"{'a': 0.001, 'e': 0.19650910369989008}",20,0,-11.81227225,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1375,FALSE,"{'a': 0.001, 'e': 0.19552850360868218}",25,4,-31.39148932,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
1376,FALSE,"{'a': 0.001, 'e': 0.19454770798898718}",20,8,5.741074257,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1377,FALSE,"{'a': 0.001, 'e': 0.1935667178216002}",25,10,9.194263855,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1378,FALSE,"{'a': 0.001, 'e': 0.19258553408751175}",20,9,6.359681215,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1379,FALSE,"{'a': 0.001, 'e': 0.19160415776790501}",20,6,-2.258710182,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1380,FALSE,"{'a': 0.001, 'e': 0.19062258984415673}",30,17,-18.60495289,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1381,FALSE,"{'a': 0.001, 'e': 0.18964083129783424}",20,6,-16.96300455,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1382,FALSE,"{'a': 0.001, 'e': 0.1886588831106965}",20,13,11.85581255,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,FALSE,"{'a': 0.001, 'e': 0.18767674626469114}",25,15,6.101203255,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1384,FALSE,"{'a': 0.001, 'e': 0.18669442174195539}",20,9,7.018280248,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1385,FALSE,"{'a': 0.001, 'e': 0.1857119105248132}",20,1,-9.54348299,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
1386,FALSE,"{'a': 0.001, 'e': 0.1847292135957762}",35,13,-74.61950381,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 2}",1
1387,FALSE,"{'a': 0.001, 'e': 0.18374633193754078}",25,12,25.69227686,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,FALSE,"{'a': 0.001, 'e': 0.18276326653298897}",25,7,-23.19107181,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1389,FALSE,"{'a': 0.001, 'e': 0.18178001836518562}",35,21,27.2523622,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,FALSE,"{'a': 0.001, 'e': 0.18079658841737928}",25,11,-18.0393395,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1391,FALSE,"{'a': 0.001, 'e': 0.17981297767299936}",20,0,22.63787532,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1392,FALSE,"{'a': 0.001, 'e': 0.17882918711565696}",20,3,16.36577621,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1393,FALSE,"{'a': 0.001, 'e': 0.17784521772914216}",25,16,19.24278663,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,FALSE,"{'a': 0.001, 'e': 0.17686107049742464}",25,13,8.829331902,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1395,FALSE,"{'a': 0.001, 'e': 0.17587674640465117}",25,16,9.315779451,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1396,FALSE,"{'a': 0.001, 'e': 0.17489224643514614}",20,9,7.516485746,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1397,FALSE,"{'a': 0.001, 'e': 0.17390757157340905}",25,14,19.08460343,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,FALSE,"{'a': 0.001, 'e': 0.1729227228041151}",30,15,23.62011867,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,FALSE,"{'a': 0.001, 'e': 0.17193770111211254}",20,8,12.14018256,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1400,FALSE,"{'a': 0.001, 'e': 0.17095250748242338}",20,14,12.5018321,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,FALSE,"{'a': 0.001, 'e': 0.16996714290024081}",25,20,7.66869389,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,FALSE,"{'a': 0.001, 'e': 0.1689816083509297}",30,13,34.48146909,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,FALSE,"{'a': 0.001, 'e': 0.1679959048200241}",25,0,-20.0404223,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1404,FALSE,"{'a': 0.001, 'e': 0.16701003329322792}",20,9,5.759039856,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1405,FALSE,"{'a': 0.001, 'e': 0.1660239947564121}",30,24,12.38037031,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,FALSE,"{'a': 0.001, 'e': 0.16503779019561562}",20,1,2.950893865,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1407,FALSE,"{'a': 0.001, 'e': 0.16405142059704247}",25,13,20.10985759,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,FALSE,"{'a': 0.001, 'e': 0.16306488694706261}",30,3,22.36317934,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 0}",1
1409,FALSE,"{'a': 0.001, 'e': 0.1620781902322094}",20,13,17.04070465,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,FALSE,"{'a': 0.001, 'e': 0.16109133143917923}",30,19,22.20256603,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,FALSE,"{'a': 0.001, 'e': 0.16010431155483126}",20,14,-0.779831795,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1412,FALSE,"{'a': 0.001, 'e': 0.15911713156618487}",25,8,9.443041293,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1413,FALSE,"{'a': 0.001, 'e': 0.1581297924604204}",30,12,27.45743672,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1414,FALSE,"{'a': 0.001, 'e': 0.1571422952248764}",25,17,7.557291863,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1415,FALSE,"{'a': 0.001, 'e': 0.15615464084705052}",20,16,8.7638025,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,FALSE,"{'a': 0.001, 'e': 0.15516683031459658}",30,17,13.48122842,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1417,FALSE,"{'a': 0.001, 'e': 0.15417886461532546}",20,13,13.91902202,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,FALSE,"{'a': 0.001, 'e': 0.15319074473720237}",35,23,7.608232126,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1419,FALSE,"{'a': 0.001, 'e': 0.15220247166834752}",35,23,23.10366216,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,FALSE,"{'a': 0.001, 'e': 0.15121404639703348}",25,11,-27.86784537,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1421,FALSE,"{'a': 0.001, 'e': 0.15022546991168584}",20,10,18.5308257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,FALSE,"{'a': 0.001, 'e': 0.1492367432008806}",35,16,-29.50849696,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
1423,FALSE,"{'a': 0.001, 'e': 0.14824786725334482}",20,9,19.56132878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,FALSE,"{'a': 0.001, 'e': 0.14725884305795392}",30,16,28.61129193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,FALSE,"{'a': 0.001, 'e': 0.14626967160373244}",20,8,10.8204501,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1426,FALSE,"{'a': 0.001, 'e': 0.14528035387985133}",20,12,5.156908528,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1427,FALSE,"{'a': 0.001, 'e': 0.14429089087562869}",25,15,-26.69025339,"{0: 8, 1: 0, 2: 0, 3: 2, 4: 0}",1
1428,FALSE,"{'a': 0.001, 'e': 0.14330128358052693}",20,16,6.844698482,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,FALSE,"{'a': 0.001, 'e': 0.1423115329841538}",35,15,25.7961989,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1430,FALSE,"{'a': 0.001, 'e': 0.1413216400762593}",20,11,16.70666637,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,FALSE,"{'a': 0.001, 'e': 0.14033160584673673}",20,11,19.56511269,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,FALSE,"{'a': 0.001, 'e': 0.13934143128561977}",25,14,-35.10489913,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1433,FALSE,"{'a': 0.001, 'e': 0.13835111738308337}",25,8,22.14082474,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,FALSE,"{'a': 0.001, 'e': 0.1373606651294409}",25,18,13.05329166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,FALSE,"{'a': 0.001, 'e': 0.13637007551514496}",30,18,19.19349501,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1436,FALSE,"{'a': 0.001, 'e': 0.13537934953078465}",25,13,27.95090285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,FALSE,"{'a': 0.001, 'e': 0.13438848816708632}",25,19,12.00174266,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,FALSE,"{'a': 0.001, 'e': 0.1333974924149108}",25,14,12.61647411,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1439,FALSE,"{'a': 0.001, 'e': 0.1324063632652542}",25,8,-7.08095585,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1440,FALSE,"{'a': 0.001, 'e': 0.13141510170924514}",30,22,14.35941553,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,FALSE,"{'a': 0.001, 'e': 0.13042370873814554}",25,13,20.33166175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,FALSE,"{'a': 0.001, 'e': 0.12943218534334786}",20,12,17.38509344,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,FALSE,"{'a': 0.001, 'e': 0.12844053251637585}",20,3,-15.89388328,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
